,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
cell_152,1.7928,2.2568,1.5629,2.6360,4.4043,8.8279,8.1807,7.1189,13.7403,12.5016,9.6391,16.2092,25.2135,37.4110,46.3327,43.7827,17.6459,18.5349,11.2495,25.0238,21.9863,12.4243,27.2829,53.3214,15.6859,39.0452,26.6964,45.4279,26.3410,23.7019,73.9446,16.3230,36.5565,35.4213,68.9251,39.9886,66.1557,25.7286,8.7211,40.8254,41.7771,57.4559,11.7025,25.6172,2.1707,39.8769,74.2701,43.3844,51.9931,13.0680,40.2307,89.6918,22.4969,93.9778,16.8816,53.7017,52.7959,72.3141,55.9359,50.4684,23.8956,31.6376,31.4333,41.5712,35.1088,3.8050,14.2320,90.0572,39.6564,3.2431,95.8539,38.5979,51.8471,13.4823,48.8447,98.7955,55.2110,117.8102,11.8794,25.3663,69.5899,160.8081,60.1235,169.9157,46.5696,92.3369,51.9516,30.7468,55.6665,15.7447,84.6452,31.1748,55.1785,81.4984,109.0882,25.5972,63.9458,54.3104,31.8162,61.7928
cell_153,1.8628,2.1221,1.5749,2.3917,4.4005,8.9429,8.2402,7.0499,13.4331,12.3945,9.8785,15.6624,24.8998,37.1596,46.7508,43.8289,17.4377,18.2973,11.1491,25.5484,21.8571,12.2400,26.9550,53.2940,15.2603,38.6175,26.2902,46.1347,26.0864,23.5136,73.2035,16.3913,36.9199,36.1565,68.9409,39.3956,66.0221,25.6734,8.9336,40.3377,41.8349,56.8383,11.9160,25.5508,2.0546,39.9903,74.1444,43.1683,52.2544,12.8519,39.9992,89.1295,21.9935,94.2059,16.7898,53.2611,52.1205,71.8919,55.8824,50.4520,24.2633,31.5600,31.0772,41.0150,35.0740,3.7002,13.8636,89.3828,39.0316,3.1113,94.5073,38.8732,52.5720,13.3773,49.0678,96.9502,54.9145,117.2750,12.0158,25.3316,68.6074,159.5727,60.2917,168.4483,46.2312,92.0482,51.8999,30.5346,55.0386,15.8314,83.9773,31.5994,54.8090,81.3315,108.4335,25.1120,63.2332,53.7175,32.5538,62.2969
cell_154,1.7587,2.3453,1.4963,2.4182,4.5102,8.7414,8.2068,6.9231,13.6980,12.3752,9.7988,16.0026,24.6277,36.7005,46.1846,43.1274,17.4357,17.9088,11.1646,24.3576,21.6895,11.9368,26.2448,52.9835,15.7861,38.1552,25.9491,45.2553,25.4623,23.1337,73.5170,15.7970,36.5387,35.7343,68.5650,39.7077,65.6904,25.0631,8.7223,40.1151,41.1003,56.7902,11.7597,25.7618,2.1866,39.6353,74.0167,42.6864,51.6420,12.6639,40.2208,89.2025,21.8594,93.4052,16.7645,53.0768,52.3267,71.5527,54.8397,49.9663,24.2210,31.3934,30.2368,41.0271,34.8957,3.4916,13.5325,88.9054,38.8773,3.1618,94.0788,38.4361,51.3852,13.2536,48.3725,96.5209,54.5909,117.4529,11.8075,25.1345,68.2957,158.7257,60.2784,168.2156,45.4662,91.1958,51.2537,29.8305,55.4162,15.7602,83.4751,31.3748,54.3061,80.4900,108.2285,25.0274,62.9537,53.6172,31.9603,61.3150
cell_155,1.6453,2.2277,1.5229,2.5137,4.3211,8.6208,8.2513,7.1290,13.3782,12.2874,9.5526,15.8094,24.6981,36.6171,45.4537,43.0812,17.5258,18.1526,11.0049,25.0865,21.6583,12.1745,26.6906,52.6938,15.4229,38.2609,26.2211,44.6803,26.3051,23.2766,72.6029,16.1175,36.1319,35.1367,67.6776,39.5722,65.5400,25.6308,8.6129,39.8151,40.9917,56.3808,11.5283,25.1835,2.0591,39.1316,73.5101,42.6596,51.3026,12.9070,39.9898,88.6143,22.3223,92.3253,16.5647,53.0276,51.8030,71.7189,55.4935,49.8839,23.5444,30.6323,31.2453,41.1444,34.5367,3.4828,13.8627,89.0897,38.6005,2.9765,93.6682,38.0701,51.3418,13.1570,48.0765,96.6604,54.0661,116.2966,11.8840,24.7893,68.0835,158.1103,59.1403,167.0446,45.6804,90.5162,51.1976,30.2249,54.9424,15.3771,82.8887,30.5957,54.1414,79.6911,107.3103,24.9911,62.4381,53.3252,31.5338,60.9353
cell_156,1.7929,2.0579,1.4501,2.2245,4.2683,8.2639,8.0277,6.7478,13.1131,11.9968,9.6022,15.6018,24.4998,36.4975,45.8461,42.8709,17.4091,17.8485,10.7004,25.0115,21.3801,11.7976,26.2613,52.4672,15.1844,38.2038,25.7251,45.1381,25.6744,22.9326,72.0403,16.0563,36.1772,36.0140,67.7765,39.0899,64.6624,24.9461,8.7527,39.2654,40.7557,55.8473,11.4827,25.4200,2.1228,39.3664,72.9748,42.0581,51.2829,12.7291,39.3892,87.5545,21.5691,92.6482,16.5778,52.7272,51.8369,70.7842,54.9386,50.0012,23.7887,30.9631,30.3775,40.6568,34.7892,3.3216,13.6706,87.5847,38.2828,3.1292,93.1574,38.6175,51.4442,13.0202,48.4191,95.9509,54.0280,115.5749,11.5132,24.8730,67.6855,157.2268,59.5024,165.8765,45.3012,90.0566,50.6341,30.2150,54.1057,15.3702,81.9986,31.0816,53.3202,80.3150,106.4637,24.8825,62.2658,52.8377,32.2930,61.0741
cell_157,1.7681,2.1516,1.2906,2.4340,4.0864,8.3838,7.8594,6.8271,12.7176,11.4296,9.3726,15.1233,24.1581,35.9019,45.1186,42.1386,16.6319,17.5596,10.6674,23.9743,20.7741,11.8857,25.8222,52.0737,15.1128,37.2291,25.2896,44.5947,25.2476,22.5669,72.0964,15.4816,35.6972,34.7442,67.3042,38.9639,64.4403,24.8831,8.3537,39.6778,39.8179,56.1669,11.4336,24.9284,1.9731,38.4587,72.7180,41.4367,50.9002,12.5707,39.0535,87.4716,21.2538,91.3413,16.0141,51.8990,52.1341,70.2601,54.0134,48.9987,23.1011,30.2465,30.0437,40.0175,34.1292,3.4954,13.5883,87.8036,38.1079,2.9360,92.5125,37.2049,50.0724,13.0899,47.5912,95.4279,53.9870,115.4561,11.5779,24.2337,67.0957,155.8568,58.5461,165.5544,44.3654,89.5684,50.5299,29.5549,54.1049,14.9302,81.5683,30.4911,53.3316,79.4912,105.8506,24.5218,61.6564,52.2221,31.2309,60.4036
cell_158,1.8313,2.1643,1.2466,2.4530,4.0205,8.2701,7.8776,6.6218,12.9249,11.5636,9.4865,15.0004,23.1207,35.4099,44.8308,41.4982,16.6941,17.3314,10.4209,23.5344,20.3631,11.5137,25.1236,51.2331,14.5517,36.3155,24.5207,43.7662,24.4471,21.9590,71.0071,15.3218,35.0706,35.0498,66.1248,38.2638,63.9146,24.3696,8.5774,38.6012,40.3305,54.5717,11.3295,24.7093,2.2329,38.4086,72.1612,41.7213,49.7526,12.0053,38.7069,86.0892,21.1645,90.2754,16.1582,51.3145,50.6935,70.0259,53.0741,48.7789,23.3335,30.0408,29.4031,39.4703,33.3134,3.3653,13.4261,86.5180,37.7246,3.1815,91.9162,37.1160,50.3933,12.5347,47.2997,94.7353,52.6264,114.0491,11.6257,24.2303,66.2937,155.0060,58.0191,163.7863,44.1622,88.9722,49.9637,29.3081,53.4129,15.0555,81.8524,30.6398,52.1568,78.8785,105.5402,23.7790,61.3673,51.9572,31.4947,59.0334
cell_159,1.7852,2.1344,1.4716,2.3506,4.1024,8.1162,7.7212,6.7598,12.6170,11.5408,9.2764,14.6230,23.2009,34.6126,44.1280,40.3883,16.6464,17.4332,10.4651,23.7285,20.4559,11.5329,25.1974,50.5195,15.0334,36.7948,24.8254,43.0524,24.4041,21.9679,70.3870,15.6743,34.2904,33.8741,64.7944,37.8595,63.1611,24.0442,8.4512,38.2493,39.3915,54.2569,11.1404,24.2988,2.3722,37.7660,70.8676,40.7608,48.8823,12.5133,38.1847,85.5681,20.5022,89.1384,15.9399,50.6115,50.1097,68.4519,52.9758,47.8359,22.7051,29.3726,29.1906,39.2465,33.1104,3.4096,13.2576,85.0628,36.7352,3.0796,90.5715,36.6608,49.7187,12.6081,46.7161,93.1941,52.4350,112.2002,11.4932,23.7942,65.9884,153.0374,57.1026,162.0967,43.6155,87.0267,49.5156,28.3759,52.7432,14.7678,79.8798,29.7121,51.4315,76.7317,103.6817,23.7568,59.9944,51.4193,30.6486,57.7584
cell_160,1.7892,2.2361,1.6017,2.2931,4.1419,8.2413,7.6476,6.6561,12.7489,11.3668,9.4127,14.6860,23.1172,34.4054,43.3428,40.5283,16.5850,17.3197,10.4552,22.9951,20.1872,11.3636,24.7121,49.7596,14.5626,36.1175,24.6898,43.2068,24.5463,21.7542,69.0209,15.2843,34.7421,33.7970,64.5591,37.0877,61.7549,24.1737,8.4362,37.8703,39.1187,53.1018,11.2070,24.0708,2.0960,37.2951,69.9513,40.3764,48.8938,11.9981,37.5030,84.0534,20.6795,88.6456,15.6317,50.0460,49.2739,67.9996,52.0363,47.3568,22.9008,29.3204,29.1330,38.9946,32.9591,3.5709,13.3365,83.9067,36.5186,3.1269,89.5142,35.9517,48.7673,12.6062,46.3601,92.3381,51.9184,110.9255,11.5101,24.0249,64.9972,151.6096,55.8629,159.6695,43.3203,86.2682,48.5610,28.8500,51.9001,14.6618,79.2284,29.4474,50.7522,76.2386,102.5538,23.9051,59.9302,51.1677,30.4798,57.8958
cell_161,1.6096,2.2616,1.6306,2.2189,4.4020,8.3171,7.8602,6.4004,12.7669,11.5884,9.1719,14.8294,23.1468,34.3338,43.1811,40.4156,16.5247,17.2028,10.5013,23.1109,20.3777,11.4828,24.8434,49.6343,14.6713,36.0900,24.9279,42.5801,24.3290,21.9103,68.7015,15.5770,34.2877,33.6722,63.9167,37.5048,61.8126,23.9846,8.2007,37.4961,38.7381,53.0325,10.9425,24.1158,2.2413,37.2993,69.4033,40.2652,48.3870,12.3086,37.9976,83.5908,20.7477,87.1638,15.9447,49.6825,49.4066,67.4858,51.5704,46.8194,22.4483,29.0587,29.0698,38.5557,32.7764,3.7573,13.1098,83.3640,36.3682,3.1370,88.6697,36.3194,48.7798,12.5358,45.5780,91.3988,51.8082,110.3882,11.3260,23.4377,64.4568,149.3479,56.1250,158.2031,42.9903,84.8463,48.1926,28.4587,52.0948,14.6431,78.6897,29.4083,50.5597,75.4410,101.7800,23.7033,59.3075,50.4829,30.3562,57.3288
cell_162,1.5879,1.9980,1.4613,2.3161,4.3733,8.2538,7.8028,6.5460,13.1474,11.7679,8.8212,14.9370,23.6659,34.6189,42.7704,40.8049,16.5637,16.9700,10.5510,23.3269,20.6651,11.2511,24.9877,49.3437,14.5801,36.1230,25.0234,42.5613,24.7023,22.6905,68.4942,15.3031,34.2426,33.2937,63.8348,37.5220,61.2404,23.9047,7.9474,37.5967,38.3420,53.1456,11.1620,24.1371,2.2270,37.3036,68.9396,40.1073,48.6638,12.0545,38.0501,82.8859,20.9437,87.4796,15.9055,50.1795,49.4728,66.8619,52.1179,47.0603,22.2604,29.2468,29.3462,38.9845,33.0855,3.5563,13.1287,82.7517,36.4689,3.0798,88.0553,36.0728,48.5509,12.8075,45.7187,90.6936,51.4815,108.8000,11.2358,23.9076,64.1220,148.5418,55.8953,156.6557,42.9850,84.9515,47.9780,28.8876,51.6784,14.2057,78.1278,29.3592,50.3087,75.4438,100.0408,24.0217,59.3303,50.1851,30.4716,57.5313
cell_163,1.6812,2.0465,1.4733,2.3284,3.8493,8.2630,7.7637,6.4304,12.6470,11.5952,8.8826,14.9049,23.8877,35.3099,43.1601,41.1149,16.4739,17.3616,10.5824,24.0459,20.9264,11.5926,25.4687,49.8427,14.1414,36.4181,25.4054,42.4665,24.8033,22.4081,68.6536,15.5052,34.3389,33.7936,64.2013,37.2355,61.3018,23.9955,7.9569,37.5743,38.5371,53.4611,10.8742,23.9858,2.2218,37.8430,68.9253,39.9473,48.5532,12.2943,37.6673,82.6995,20.8838,87.1435,15.6975,50.7820,49.2404,66.6619,52.6093,47.8765,22.2190,29.8125,29.0616,39.0106,33.0962,3.5166,12.7493,82.6711,36.4426,3.0548,87.8792,35.9098,48.6949,12.7881,45.7776,90.5852,51.4250,109.1910,11.2949,23.7698,63.9593,148.2988,56.0707,156.3570,43.1165,85.9802,48.1944,28.4717,51.9626,14.6328,78.1996,28.9783,51.4774,75.8106,100.4573,23.6357,58.9170,50.2445,30.0208,58.2360
cell_164,1.5461,2.0403,1.3112,2.5504,3.9756,7.8121,7.5906,6.2967,12.6293,11.2642,8.8879,14.3228,23.0940,35.1365,43.5260,40.9442,16.0598,16.9168,10.5475,23.3688,20.1042,11.1486,24.6072,50.0657,14.3204,35.9454,24.6326,42.9626,23.8613,21.8588,69.2184,15.4301,34.2326,33.9863,64.9269,37.0467,61.3940,23.3333,7.9704,37.6210,38.4865,53.6700,11.1034,23.8519,2.1634,37.4059,69.0701,39.7487,48.9403,12.0339,37.3884,82.6400,20.2477,87.8241,15.8312,50.0232,49.2135,66.5656,51.8935,47.2832,22.3166,29.4152,28.5172,38.1584,32.9029,3.3809,12.6325,82.9599,36.4238,3.0326,88.1088,36.0998,48.5933,12.3139,45.4102,90.1220,51.4989,108.7965,11.4405,23.5939,63.6252,148.0442,56.4481,156.2337,42.5395,86.4748,47.9624,28.0252,51.4475,14.3970,77.8337,29.5701,51.4777,76.1584,100.1745,23.6049,59.0674,50.0658,30.5078,58.1734
cell_165,1.6092,1.9355,1.1331,2.3289,3.9133,8.1174,7.6384,6.7001,12.2217,11.2699,9.0187,14.1194,22.7411,34.3122,43.2227,39.8650,15.9008,16.4993,9.6915,22.9449,19.8675,11.0499,24.4342,49.9843,13.9785,35.4882,24.5266,42.2943,23.8436,21.5718,69.0198,15.4744,34.2110,32.7606,64.3778,36.7160,62.0235,23.3591,8.1146,37.6550,38.8034,53.0162,10.6578,23.1971,1.8514,36.5623,69.9160,40.0242,48.2229,11.9517,37.0987,83.3629,19.9701,86.6112,15.3430,49.3836,48.6210,67.2181,51.2094,46.9828,21.9840,28.7643,28.0732,37.7349,32.2425,3.2088,12.6578,83.3994,35.9484,2.9450,87.6146,35.0175,48.2926,12.2050,45.0244,90.3906,50.7079,109.7046,11.3757,23.1439,63.5464,147.4863,55.4386,156.7940,42.6680,86.2006,47.9457,28.0369,52.1689,14.2912,77.9469,28.4746,50.7508,74.5789,100.7783,23.3996,58.8470,50.0137,29.8434,56.9134
cell_166,1.4616,1.8468,1.2757,2.2702,3.5215,7.8789,7.4556,6.3914,12.2844,11.2223,9.0379,14.5816,22.4846,33.7649,42.7259,39.2584,16.2203,16.6013,9.9984,22.4600,19.7780,11.0121,23.9894,48.9183,14.2007,35.1282,23.2373,41.4956,23.4554,21.2742,67.7488,14.7868,33.6258,33.0156,62.8531,36.9802,61.0661,22.9892,8.2223,37.1247,38.0083,51.8132,10.5569,23.2270,1.9901,36.2036,69.0478,39.3199,46.7951,11.6049,37.3244,83.0744,19.8923,86.9576,15.5223,48.9090,47.8215,66.9533,50.5515,46.2741,22.1011,28.9329,27.8001,37.7625,32.3320,3.0492,12.5598,82.3856,36.0307,2.9857,87.6401,34.8778,47.9617,12.3736,45.0177,90.2717,50.0029,108.3780,10.6052,23.1617,63.8165,147.3929,54.8498,156.2680,42.2244,84.7386,46.9937,27.7710,50.5569,13.8539,76.9895,28.4663,49.4236,74.1741,100.3271,22.8396,57.8030,49.2198,29.7139,56.2952
cell_167,1.9347,2.0480,1.2769,2.2448,3.4775,7.5765,7.1834,5.7635,11.8225,10.8300,8.8403,13.9191,22.3067,33.4866,42.1002,38.8222,15.5173,16.2955,9.9072,22.8562,19.3746,10.7995,23.9748,48.5914,13.8447,34.8390,23.4559,41.1666,23.0734,20.7960,66.8173,14.7431,33.0973,32.4242,62.3667,36.0342,59.9711,23.2400,7.7847,36.3349,37.6743,51.7676,10.6155,22.6242,1.7883,35.6053,67.4837,39.0819,47.1552,11.4724,36.2204,81.1513,19.6239,84.9106,15.1517,48.7373,47.6764,65.5351,51.2261,46.1499,21.7409,28.4318,28.0113,37.3655,31.4146,3.3967,12.5947,81.7234,35.2872,2.9568,87.0481,34.3552,47.3419,11.7850,44.8080,89.7613,49.7802,107.4423,10.7642,22.7606,63.1330,146.6683,54.0794,155.6148,41.3643,83.2140,47.1426,27.5722,50.1619,13.9364,76.2749,28.0204,49.5940,72.6832,99.7403,22.4603,57.4145,48.3409,29.1676,56.0931
cell_168,1.4206,2.3864,1.6294,2.4533,4.0733,7.9331,7.3609,6.3625,11.9309,10.5895,8.6456,12.9891,21.6145,32.8376,41.3802,38.1864,14.6948,15.9389,10.0257,21.8518,18.7056,10.9279,23.0661,47.6514,14.0390,33.9212,22.8460,40.7032,22.4661,20.4605,65.9551,14.4515,32.6782,31.5159,61.7475,35.2701,59.1757,22.8536,7.5788,35.9082,37.0326,50.7527,10.7632,23.1323,2.1725,35.7469,66.9221,38.4649,46.3991,11.5599,35.6201,80.5297,19.2201,84.0947,14.8831,47.3708,46.7744,64.3906,49.5064,45.1118,20.9519,27.3245,27.1666,36.2614,31.1652,3.5603,12.8181,80.6852,34.2431,3.2518,85.1216,34.6409,46.5586,11.8779,43.8434,87.7367,48.8612,105.6472,11.0770,22.3588,61.5837,144.1578,53.6893,152.7723,40.3880,82.5899,46.1923,26.9589,49.3784,13.7017,75.3960,28.6008,48.6962,72.4449,96.9755,22.1135,56.5247,48.3772,28.9957,55.0274
cell_169,1.5241,1.7721,1.2936,2.1088,4.3363,7.9761,7.5289,6.4200,12.3450,11.2929,8.7997,14.2996,21.9169,32.6166,41.4895,37.9839,16.0605,16.1437,10.2079,21.2677,19.4746,10.6390,23.0038,46.9604,13.6557,33.5869,23.5467,39.9104,23.3263,21.0546,65.3193,14.9802,32.4700,31.5950,60.7762,35.6757,59.0446,22.6293,7.9547,35.6608,36.8663,49.5054,10.4512,22.9862,1.9829,35.4806,66.8346,38.5894,45.1614,11.2515,35.9088,79.8508,19.7955,82.5816,15.4936,46.9723,46.1508,64.4750,48.3155,44.4514,21.8121,27.7936,27.2841,36.5573,31.0372,3.1894,12.4559,79.4073,34.5823,2.9122,84.6133,34.2898,46.0653,11.9853,43.5552,87.2908,48.5935,105.0702,10.7783,22.6298,61.6898,142.3657,53.2095,150.5012,40.6733,81.2286,45.5982,27.3359,49.1342,14.0760,74.4819,27.8135,47.4818,70.5248,96.7217,22.4381,55.7397,48.2207,29.2767,53.3689
cell_170,1.4514,2.1840,1.1490,2.2034,3.7132,8.0336,7.7478,6.1997,12.6851,11.3553,8.6297,14.5700,22.9218,32.9047,40.8846,38.8880,16.3049,16.4683,10.1395,22.5260,19.9485,10.7421,24.5589,47.0845,13.9517,34.7933,24.2405,39.5455,23.4361,21.4848,64.8286,14.5605,32.1388,32.0371,60.5836,35.8525,58.3566,22.6925,7.8281,35.8844,36.6217,50.3938,10.3339,23.0341,1.9954,35.3292,65.3515,38.1636,46.0210,11.5593,36.0827,79.2452,19.9184,82.7261,15.0648,48.2638,46.9181,63.5784,49.9698,45.1097,21.1890,28.1371,27.7163,36.8792,31.9087,3.1384,12.2959,78.7112,34.7840,2.9926,84.2702,34.1134,45.9702,12.4304,43.8928,86.7900,49.0612,102.8049,10.8340,22.7329,61.5451,141.8108,53.1529,148.9875,41.0786,80.3213,45.6899,26.8590,49.3272,13.8674,74.0591,27.4845,48.4003,70.7813,95.3337,22.7931,55.9073,48.0771,28.4705,54.4087
cell_171,1.3304,1.9261,1.1968,2.0962,3.7058,7.7439,7.1318,5.9295,12.0009,10.8843,8.8266,14.0172,22.6014,34.5032,41.0116,39.4799,15.8189,16.4990,9.9848,22.8662,19.9130,11.2216,24.6511,47.7839,13.8149,35.4446,23.8799,40.8799,23.4483,21.3771,64.8081,15.2841,32.7140,31.9973,61.6375,35.1366,58.5951,23.2196,7.6049,35.4242,36.9509,51.8567,10.5270,22.5445,1.9883,35.8692,65.4424,38.4370,47.2351,11.7728,35.5140,78.3618,19.6832,84.0159,15.6499,48.1316,46.8084,63.3646,50.4723,45.4991,21.0990,28.5507,27.8438,36.8251,31.5844,2.9726,12.3756,79.0600,35.3587,2.8761,83.7956,34.4006,46.5184,12.1906,43.5718,86.3482,49.1149,103.3139,10.6423,22.9654,60.6442,141.4265,53.4973,148.3878,41.1257,81.5816,46.1625,27.5080,48.9741,13.7656,74.2726,27.7225,49.5208,72.5940,95.3790,22.7503,56.7596,47.3304,28.6162,55.8737
cell_172,1.4971,1.8630,1.1124,2.3041,3.4696,7.2606,6.9728,5.7536,11.7233,10.7655,8.1716,13.6205,21.7946,33.2726,41.9772,39.1240,15.1771,15.5341,9.8111,21.9972,19.1389,10.4490,23.3258,48.7330,13.7118,33.7893,23.2264,41.0036,22.6597,20.2125,66.5107,14.3750,33.1281,32.1616,63.0480,35.0903,58.7367,22.3445,7.2006,36.4741,36.1091,50.7134,10.4558,22.8277,1.9088,36.0234,66.3599,37.9231,47.0506,11.1822,35.6919,79.4810,19.4678,83.9957,14.8830,47.3751,46.7577,64.1502,48.9879,44.7079,21.3673,27.9199,27.3229,36.1954,31.6841,2.8506,12.1226,80.0661,34.5718,2.6679,83.9218,34.6022,45.7789,11.6058,42.9102,86.3663,49.2517,105.1311,10.6707,22.4602,60.3704,140.8932,54.2077,149.6276,40.0998,83.9284,46.2416,27.2081,49.3455,13.4618,74.3149,28.3252,49.2627,72.7040,95.9989,22.3452,56.2875,47.8882,29.3074,56.0849
cell_173,1.5820,1.9054,1.0811,2.1917,3.3381,7.3867,7.1254,6.0955,11.2142,10.1511,8.2740,12.8212,21.3971,32.3538,40.7177,37.4052,14.7350,15.6871,9.0573,21.5578,18.3390,10.6002,22.7569,47.3286,13.0073,33.1560,22.6916,39.4317,22.4044,19.7817,65.7476,14.4121,31.8020,30.7563,60.7212,35.1752,59.7563,22.4222,7.4861,35.1943,37.3405,50.0539,10.1639,22.0807,2.1521,34.1745,67.1627,38.5382,45.3790,11.1097,35.5516,79.6812,18.7725,82.3640,14.3036,46.6008,46.2996,65.0037,48.5216,43.7761,20.6227,26.5944,26.3967,35.5748,30.7299,3.0438,12.1179,80.6090,34.0533,3.0426,84.2798,33.6138,46.6050,11.2332,42.5996,86.8381,48.7485,104.7240,10.6224,21.5413,60.6888,141.4131,53.0264,150.9205,40.5955,81.3455,45.5098,26.2881,49.3645,13.2590,75.0911,27.3021,47.9776,71.1563,96.4730,21.3736,55.4313,47.5306,28.2078,53.5487
cell_174,1.4416,1.9617,1.3539,2.4582,3.6149,7.4847,6.9497,5.6834,11.4201,10.1055,8.5241,13.2439,20.2261,31.5328,40.3798,36.8204,14.6831,15.3561,9.3414,20.7215,17.9757,9.9667,21.6332,45.7322,13.1740,32.3643,21.9187,38.9946,21.4753,19.3803,63.9405,14.0580,31.1762,31.2167,59.1057,34.1870,57.5850,21.4676,7.9469,34.6541,35.4003,48.2863,10.3146,21.9228,2.1150,34.1544,64.8731,36.7332,43.6791,10.7952,34.3445,78.6649,18.3394,82.4809,14.4648,45.9612,44.8367,62.9586,47.6554,43.7732,20.7040,26.8004,25.5112,35.6343,30.0998,3.1128,11.6759,77.0752,33.9483,3.0044,84.3303,33.1729,45.1428,11.5045,42.8860,86.3215,46.9019,102.4652,10.1922,21.7074,60.8952,140.1599,51.7675,149.3811,39.2506,79.6951,44.7054,25.9337,46.9998,13.1168,73.4745,27.3946,46.1018,70.1503,94.6206,21.5443,55.3353,46.4848,28.5212,52.1589
cell_175,1.3753,2.0066,1.0715,2.2725,3.7876,7.8879,7.1485,6.0701,11.5313,10.7058,8.5350,12.9914,20.7196,30.5923,39.3428,35.6299,14.7137,15.2396,9.6799,21.2393,18.3908,10.1475,22.2307,45.3884,13.2300,32.4277,22.3901,38.2708,21.7913,19.6329,62.8327,14.0942,31.0771,29.5974,57.9274,33.7283,56.5791,21.6445,7.4502,34.4960,35.5167,48.1586,9.6052,21.4823,1.7991,33.0292,63.7201,36.7831,43.7243,10.9538,34.3730,76.3768,18.5054,79.4711,14.4538,44.8158,44.7890,61.3107,47.0684,42.8300,19.9610,26.0427,26.3877,34.9630,29.6149,3.2585,11.7727,76.3036,33.0657,2.8472,81.4990,32.3875,44.4305,11.2368,41.4618,84.0940,46.4319,100.9774,10.0553,21.4025,59.4490,138.3023,50.7693,146.7538,39.1179,77.4466,44.5213,25.7748,47.1159,12.9579,71.6762,26.0989,45.6301,67.4025,94.1098,21.5012,53.6501,46.1098,27.5843,51.5706
cell_176,1.4502,1.9377,0.9733,2.1606,3.7835,7.6649,7.2761,6.0682,12.0128,11.1523,8.5247,13.8039,21.4338,31.2714,38.7680,36.4342,15.4763,15.6748,9.6774,21.1694,18.9188,10.1320,22.3833,44.2249,13.2629,32.6136,22.4831,38.0048,22.0971,20.1805,61.5803,14.2824,31.0971,30.6014,57.6588,34.1172,55.5289,21.6277,7.4741,33.7364,35.4190,47.1908,9.8653,21.7115,1.9351,33.4517,62.2982,36.9923,43.8385,10.9620,34.4911,75.4994,19.1445,79.3726,14.9470,45.4033,43.6624,60.7351,47.2352,42.5326,19.9935,26.9730,25.9749,35.3787,30.0074,2.8499,11.7482,74.8587,33.4102,2.8555,80.2586,32.4954,44.3279,11.6083,41.4576,82.9122,45.6893,99.0245,10.4380,21.8233,58.3867,135.8085,50.2804,142.9727,39.4624,76.6681,43.4829,26.0134,46.8990,13.4963,70.8006,26.1899,45.4138,68.1119,91.8426,21.4481,53.2273,46.5053,27.4860,51.4932
cell_177,1.4147,1.8633,1.2269,2.0949,3.3295,7.6796,7.0531,5.9767,11.8972,10.5319,8.5944,13.7616,22.0837,32.4808,39.1370,37.3459,15.3773,15.9585,9.5079,21.9947,19.1257,10.5537,23.4999,45.3293,13.4445,33.8024,23.1393,38.5788,22.3893,20.2780,62.1398,14.4383,30.9256,30.5629,58.2534,33.9685,55.7140,21.9746,7.5413,34.4141,34.7387,48.9899,9.8381,21.8597,1.7645,34.1116,62.1341,36.5608,44.4903,11.4675,34.4093,75.2424,18.8399,78.6428,14.7288,45.7518,44.7078,60.6565,48.2490,43.1813,20.0604,27.1247,26.7717,35.3310,30.3826,2.9154,11.9071,75.4362,33.5379,2.8465,79.5555,32.7991,44.1033,11.9227,41.7623,82.1241,46.6579,99.0590,10.3461,22.0055,57.8407,134.8645,50.7111,141.5976,39.1082,77.1558,43.8666,26.3554,47.0895,13.3422,69.6543,26.3892,46.9681,67.6372,91.2071,22.0399,53.1495,45.6760,27.3465,52.6185
cell_178,1.3709,1.9050,1.3350,2.2528,3.5973,7.1316,6.6629,5.5877,11.5904,10.2216,8.2248,13.3478,21.0946,32.5910,40.0813,37.8216,14.9145,15.8121,9.4102,21.6653,18.8614,10.5562,22.9396,46.3553,13.4183,33.4265,22.2286,39.6426,22.0557,19.9341,63.2383,14.3545,31.6671,30.7653,59.8547,33.4278,56.2275,22.1946,7.2269,34.9062,35.2810,49.2275,10.1375,21.5988,2.0012,34.2322,62.8448,36.6322,45.4624,11.3418,34.1019,75.0356,18.7343,80.2213,14.3554,45.3876,44.6260,61.1176,48.0685,43.1824,20.2641,26.9976,26.4847,34.8037,30.1321,3.0172,11.9778,76.1368,33.6996,2.7564,80.0351,32.8464,44.5078,11.0796,41.8862,82.3904,47.0815,98.8835,10.4963,22.2986,57.8671,135.1911,51.7250,141.7448,39.1120,79.2210,44.2863,26.5617,47.3021,13.4234,71.0897,27.0056,47.5832,69.3096,91.1427,21.7133,53.9715,45.3484,27.9970,53.8854
